id,titul_pred,prijmeni,jmeno,titul_za,poslanec_2010,preferencni,novacek,interpelace_source_count,interpelace_target_count,zakony_predkladatel_count,absence_count,nazor_count,possible_votes_count,vystoupeni_count,strana_id,kraj_id,from_date,to_date,activity_index
1916, ,Kadlčíková,Amálie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1917, ,Kadlčíková-Braunová,Amálie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1918, ,Kadlec,Ján, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1919, ,Kádner,Tomáš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1920, ,Kaduk,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1921,"",Kaduk,Frnatišek,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
1922, ,Kadura,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1923, ,Kaďůrek,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1924,JUDr.,Kafka,Bruno, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1925,Ing.,Kafka,Jaromír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1926,PhDr.,Kahuda,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1927, ,Kácha,Miloslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1928,doc.,Kachlík,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1929, ,Kaiser,Leonhard, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1930, ,Kakačka,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1931, ,Kakos,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1932,"",Kaláb,Břetislav,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
1933, ,Kalaš,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1934,JUDr.,Kalaš,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1935, ,Kalaš,Zdeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1936, ,Kaleta,Alfred, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1937,Ing.,Kalfus,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1938, ,Kalina,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1939,MUDr.PhDr.,Kalina,Kamil,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1940, ,Kaliňák,Juraj, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1941,genmjr.,Kalíšek,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1942, ,Kaliský,Roman, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1943, ,Kalkus,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1944,Ing.,Kallina,Othmar, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1945, ,Kalmárová,Magdaléna, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1946,prom.ped.,Kalousová,Eva, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1947, ,Kamelský,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1948,Ing. doc.,Kameníček,Ladislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1949,JUDr.,Kaminský,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1950,Ing.,Kaňa,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1951,Ing.,Kancírová,Dana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1952, ,Kaniansky,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1953,PhDr.,Kanis,Pavol,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1954, ,Kaňka,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1955, ,Kaňková,Jana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1956, ,Kaňourek,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1957, ,Káňová,Irena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1958,"",Kantor,Emil,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
1959, ,Kantorák,Ján, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1960,JUDr.,Kantorová,Hana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1961, ,Kantůrková,Eva, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1962, ,Kapec,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1963,Ing. doc.,Kapek,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1964,RSDr. Doc.,Kapišovský,Vasil,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1965,"",Kapišovský,Vasiľ,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
1966,JUDr.,Kapitola,Luděk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1967, ,Kapitulíková,Mária, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1968, ,Kaplan,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1969,Ing.,Kaplan,Gustav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1970, ,Kaplanová,Eliška, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1971, ,Kaplanová,Marie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1972, ,Kapoun,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1973,Ing.,Kapusta,Jaromír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1974, ,Kapusta,Marián, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1975,Ing.,Karaba,Karol, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1976,"",Karásek,Jan,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
1977, ,Karban,Miloslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1978, ,Karbaš,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1979,Ing.,Karcol,Jozef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1980, ,Karhan,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1981, ,Karlovská,Anna, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1982,MUDr.,Karlovský,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1983, ,Karlovský,Michal, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1984,Ing.,Karmasin,Franz, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1985, ,Karpíšková,Betty, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1986,Ing.,Karych,Alexandr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1987,"",Kaše,Vlastimil,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
1988,RSDr.,Kašičková,Jolana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1989, ,Kasík,Emil, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1990,Ing.,Kaska,Radko,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1991,PhDr.,Kaspar,Ivan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1992,PhDr.,Kašpar,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1993, ,Kašpárek,Bohumil, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1994, ,Kasper,Rudolf, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1995,PhDr.,Kašuba,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1996,pplk.,Katolický,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1997, ,Katz,Franz, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
1998,"",Kaufmann,Frantz,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
1999, ,Kaufmann,Franz, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2000, ,Kavalský,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2001, ,Kazda,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2002, ,Kazimour,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2003,Ing.,Kazmír,Anton, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2004,JUDr.,Keibl,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2005, ,Kejda,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2006, ,Kejmar,Emanuel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2007,"",Kejmar,Emaunuel,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
2008,JUDr.,Kellner,Adolf, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2009,JUDr.,Kellner,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2010, ,Kelnar,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2011,JUDr.,Kempný,Ján, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2012,Ing. prof.,Kempný,Josef,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2013, ,Kenclová,Zdena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2014, ,Kendra,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2015, ,Kernerová,Svatoslava, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2016,JUDr.,Kessler,Zdeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2017, ,Kestler,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2018, ,Kettner,Stanislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2019, ,Khek,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2020, ,Kícová,Emanuela, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2021,JUDr. pluk,Kiesewetter,Zbyněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2022,Ing.,Kincl,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2023,JUDr. Ing.,Kincl,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2024, ,Kirpal,Irene, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2025, ,Kišová-Horňáková,Jozefina, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2026, ,Kladenský,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2027, ,Kladivo,Aleš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2028, ,Klajban,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2029,JUDr.,Klapka,Otakar, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2030, ,Klas,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2031, ,Klasová,Jana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2032, ,Klátil,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2033, ,Klčovská,Henrieta, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2034, ,Kleč,Alexander, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2035,PhDr.,Klecanda,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2036, ,Klečka,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2037, ,Klega,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2038, ,Klega,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2039, ,Klein,Bedřich, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2040, ,Klein,Břetislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2041,Ing.,Klein,Jozef,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2042, ,Klein,Robert, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2043, ,Kleinerová,Antonie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2044, ,Klejchová,Anna, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2045,prof.MUDr.,Klener,Pavel,Dr.Sc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2046,"",Kleňhová-Besserová,Ladislava,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
2047, ,Kleštinský,Ján, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2048,Dr.,Klieber,Guido, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2049, ,Kliešek,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2050, ,Kliha,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2051, ,Klícha,Bohumil, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2052,PhDr.,Klícha,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2053,"",Klíma,Antonín,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
2054, ,Klíma,Emanuel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2055, ,Klíma,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2056,JUDr.,Klíma,Vlastimil, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2057, ,Kliman,Stanislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2058,MUDr.,Klimecký,Jaromír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2059,JUDr.,Klimek,Adolf, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2060, ,Klimek,Julius, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2061,"",Kliment,Augustin,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
2062, ,Kliment,Gustav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2063, ,Kliment,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2064,Ing.,Klimeš,Stanislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2065,MUDr.,Klimeš,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2066, ,Klimková,Marta, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2067,JUDr.,Klimo,Bohuslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2068, ,Klímová,Miluše, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2069,Ing.,Klindera,Ferdinand, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2070,JUDr.,Klinger,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2071, ,Klofáč,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2072,Ing.,Klokner,Jozef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2073, ,Klokoč,Ondrej, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2074,"",Klokočka,Vladimír,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
2075, ,Klouda,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2076,"JUDr.,doc.",Klusák,Milan,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2077, ,Klůzová,Vítězslava, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2078,MUDr.,Klvač,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2079, ,Kmecko,Dezider, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2080,MUDr.,Kmeť,Ľudovít, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2081,ThDr.,Kmeťko,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2082, ,Kmeťová,Libuše, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2083, ,Knap,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2084,akad.,Knapp,Viktor, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2085, ,Kňažko,Milan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2086, ,Knebort,Vilém, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2087, ,Kneip,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2088, ,Knejzlík,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2089,Ing.,Kniebügl,Jozef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2090, ,Knirsch,Hans, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2091, ,Knöchel,Gustav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2092, ,Knorre,Richard, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2093, ,Knotek,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2094,JUDr.,Koberg,August, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2095,MUDr.,Kobes,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2096,Ing.,Kobliha,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2097, ,Kobosilová,Anna, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2098,PhDr.,Kobylka,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2099, ,Kobylka,Štěpán, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2100, ,Kocáb,Michael, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2101, ,Kočandrle,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2102, ,Kocinová,Božena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2103,prof.RNDr.,Kocourek,Jan,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2104, ,Kocsis,Andrej, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2105,prof.Ing.,Kočtúch,Hvezdoň,DrSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2106, ,Kocurová,Anna, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2107,JUDr.,Kočvara,Štefan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2108, ,Koczor,Gyula, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2109,PhDr.,Kodaj,Samuel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2110, ,Kögler,Franz, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2111, ,Köhler,Anton, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2112, ,Köhler,Bruno, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2113, ,Köhler,Ernst, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2114, ,Köhler,Richard, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2115, ,Kohoutová,Vlasta, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2116, ,Kochtová,Marie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2117, ,Kokavcová,Eva, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2118,JUDr.,Kokeš,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2119, ,Koktán,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2120,Ing.,Koláčný,Jan,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2121, ,Kolář,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2122, ,Kolář,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2123,Ing.,Kolařík,Jaroslav,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2124, ,Kolařík,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2125, ,Kolaříková,Františka, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2126, ,Kolaříková,Heda, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2127, ,Kolářová,Daniela, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2128, ,Kolářová,Růžena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2129, ,Kolbabová,Jana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2130, ,Kolda,Stanislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2131, ,Kolder,Drahomír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2132, ,Kolesárová,Mária, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2133,ThDr.Msgre,Kolísek,Alois, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2134, ,Kolláriková,Gizela, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2135, ,Kollárová,Alžbeta, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2136, ,Köllner,Fritz, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2137,RSDr.,Kolmistr,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2138,JUDr.,Koloušek,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2139, ,Komárek,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2140,"",Komárek,Josef,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
2141,doc.Ing.,Komárek,Valtr,DrSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2142,JUDr.,Komárek,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2143, ,Komlóšiová,Mária, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2144,Ing.,Kompiš,Ladislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2145, ,Komzala,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2146,Ing.,Kondelík,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2147, ,Kondrčíková,Margita, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2148, ,Konečná,Anna, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2149, ,Konečná,Blažena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2150, ,Konečník,Ján, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2151, ,Konečný,Alois, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2152,PhDr.,Konečný,Jindřich, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2153,Ing.,Konečný,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2154, ,Konečný,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2155, ,Koníček,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2156, ,Konopa,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2157, ,Konopáč,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2158,JUDr.prof.,Kontra,Martin, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2159, ,Kontríková,Mária, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2160, ,Konvalina,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2161, ,Konvit,Ján, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2162, ,Kopasz,Jozef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2163, ,Kopeček,Julius, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2164, ,Kopecká,Anna, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2165, ,Kopecká,Ludmila, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2166, ,Kopecký,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2167,Ing.,Kopecký,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2168, ,Kopecký,Jaromír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2169, ,Kopecký,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2170, ,Kopecký,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2171, ,Kopecký,Zdeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2172, ,Kopenec,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2173, ,Kopřiva,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2174,"",Kopřiva,Ladislav,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
2175,Ing.,Kopřiva,Tomáš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2176,RSDr.,Kopsa,Jiří,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2177, ,Koráb,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2178, ,Koráň,Ondrej, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2179, ,Koranda,Stanislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2180, ,Korbeľová,Alžběta, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2181, ,Korčák,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2182,ThDr.,Kordač,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2183,Ing.,Kordiak,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2184, ,Korf,Jindřich, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2185,MUDr.,Korger,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2186, ,Kořínek,Adolf, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2187, ,Korláth,Endre, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2188,Ing.,Korman,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2189, ,Körmendy-Ékes,Lájos, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2190,Ing.,Kos,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2191, ,Kóša,Jozef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2192, ,Košala,Pavol, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2193,RSDr.,Koscelanský,Ján, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2194, ,Košek,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2195, ,Kosik,István, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2196,Ing.,Kosmel,Eduard, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2197,prof. Ing.,Košnár,Jozef,DrSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2198,Ing.,Kosorín,Jozef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2199,JUDr.,Kossey,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2200,Ing.,Košťál,Albert, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2201, ,Koštejn,Rudolf, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2202, ,Kostelka,Bedřich, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2203, ,Kostka,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2204, ,Kostka,Karl, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2205, ,Kostková,Vlasta, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2206,Ing.,Kostya,Libor, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2207, ,Kotáb,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2208,MUDr.,Kotasová,Marta, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
2209, ,Kotková,Emílie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
